id,question,slug,start_date,end_date,volume,liquidity,active,closed,yes_percentage,no_percentage,outcome_details,total_volume,total_liquidity,end_date_iso,volume_24hr,spread,one_day_price_change,last_trade_price,bestBid,bestAsk
251900,Will Netherlands win the 2023 Women's World Cup?,will-netherlands-win-the-2023-womens-world-cup,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,645.62,0,2023-08-19,0,1,0,0,0,1
251913,"ETH above $2,000 at end of August?",eth-above-2000-at-end-of-august,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,78363.71,0,2023-08-31,0,1,0,0,0,1
251919,US Ethereum ETF approved in 2023?,us-ethereum-etf-approved-in-2023,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,33752.45,0.01,2023-12-31,0,1,0,0,0,1
251945,"ETH above $2,000 at end of September?",eth-above-2000-at-end-of-september,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,29035.21,0,2023-09-30,0,1,0,0,0,1
252001,"ETH above $1,700 on Aug 25?",eth-above-1700-on-aug-25,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,70740.25,1,2023-08-25,0,1,0,0,0,1
252013,Will any Friend Tech user's share price be >5 ETH by Friday?,will-any-friend-tech-users-share-price-be-5-eth-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,4458.87,0,2023-08-25,0,1,0,0,0,1
252014,Will Faze Banks’ share price be >10 ETH this month?,will-faze-banks-share-price-be-over-10-eth-this-month,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3748.97,0,2023-08-31,0,1,0,0,0,1
252087,"ETH above $1,700 on Sep 1?",eth-above-1700-on-sep-1,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,135906.51,0,2023-09-01,0,1,0,0,0,1
252120,"ETH above $1,700 on Sep 8?",eth-above-1700-on-sep-8,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,66887.46,0,2023-09-08,0,1,0,0,0,1
252227,Milady Floor above 3 ETH on September 22?,milady-floor-above-3-eth-on-september-22,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,12238.32,0,2023-09-22,0,1,0,0,0,1
252233,"ETH above $1,600 on Sep 22?",eth-above-1600-on-sep-22,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,18084.82,0,2023-09-22,0,1,0,0,0,1
252295,Will a candidate say something racist at the next Republican debate?,will-a-candidate-say-something-racist-at-the-next-republican-debate,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3167.77,0,2023-10-04,0,1,0,0,0,1
252299,Parlay: US Bitcoin Spot and ETH Futures ETF this year?,parlay-us-bitcoin-spot-and-eth-futures-etf-this-year,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,11040.96,322.68,2023-12-31,0,1,0,0,0,1
252382,Travis Kelce and Taylor Swift seen together again?,travis-kelce-and-taylor-swift-seen-together-again,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,3921.16,0,2023-10-31,0,1,0,0,0,1
252487,"ETH above $1,700 on October 13?",eth-above-1700-on-october-13,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,12141.65,0,2023-10-13,0,1,0,0,0,1
252726,"ETH above $1,600 on Halloween?",eth-above-1600-on-halloween,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,27180.48,0,2023-10-31,0,1,0,0,0,1
252998,"Will ETH hit $2,500 by EOY?",will-eth-hit-2500-by-eoy,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,277231.25,0.01,2023-12-31,0,1,0,0,0,1
253048,"Will $ETH hit $1,800 or $2,200 first?",will-eth-hit-1800-or-2200-first,,,,,True,True,,,$1800: 0.00% | $2200: 100.00%,100450.05,0,2024-07-01,0,1,0,0,0,1
253271,"Will $ETH hit $2,000 or $2,500 first?",will-eth-hit-2000-or-2500-first,,,,,True,True,,,$2000: 0.00% | $2500: 100.00%,40408.99,0,2024-07-01,0,1,0,0,0,1
253384,Elizabeth Warren crypto bill become law by June?,elizabeth-warren-crypto-bill-become-law-by-june,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2645.98,0,2024-06-30,,0.001,0,0,0,1
253397,Ethereum spot ETF approved by Jan 31?,ethereum-spot-etf-approved-by-jan-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,15661.3,3104.81,2024-01-31,0,1,0,0,0,1
253452,Ethereum spot ETF approved by Mar 31?,ethereum-spot-etf-approved-by-mar-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,58238.26,,2024-03-31,,1,0,0,0,1
253518,"Will ETH hit $2,500 by Jan 31?",will-eth-hit-2500-by-jan-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,70668.61,0,2024-01-31,0,1,0,0,0,1
253520,Will SOL outperform ETH in January?,will-sol-outperform-eth-in-january,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,21682.91,0,2024-01-31,0,1,0,0,0,1
253527,Will Ye say something antisemitic before February?,will-ye-say-something-antisemitic-before-february,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,74954.88,0,2024-01-31,0,1,0,0,0,1
253558,SOL/ETH new high by Jan 31?,soleth-new-high-by-jan-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,8150.01,0,2024-01-31,0,1,0,0,0,1
253587,Ethereum spot ETF approved by June 30?,ethereum-spot-etf-approved-by-june-30,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,971400.98,,2024-06-30,,1,0,0,0,1
253639,Will Elizabeth Warren win the 2024 US Presidential Election?,will-elizabeth-warren-win-the-2024-us-presidential-election,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,14714813.728,,2024-11-05,,0.001,,1,,0.001
253732,Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,will-elizabeth-warren-win-the-popular-vote-in-the-2024-presidential-election,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5356970.026689,,2024-11-05,,0.001,,1,,0.001
253750,Ethereum ETF approved by May 31?,ethereum-etf-approved-by-may-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,13226512.33,,2024-05-31,,1,0,0,0,1
253797,Will BTC or ETH reach all-time high first?,will-btc-or-eth-reach-all-time-high-first,,,,,True,True,,,BTC: 100.00% | ETH: 0.00%,66281.92,0,2024-12-31,0,1,0,0,0,1
253842,Will Elizabeth Warren win the 2024 Democratic Presidential Nomination?,will-elizabeth-warren-win-the-2024-democratic-presidential-nomination,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,16590051.98,,2024-08-19,,0.001,,1,,0.001
253857,"Will ETH hit $3,000 in January?",will-eth-hit-3000-in-january,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,129230.27,0,2024-01-31,0,1,0,0,0,1
253910,Tether Insolvent in 2024?,tether-insolvent-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1458910.234559,,2024-12-31,,0.001,-0.002,1,,0.001
253978,Will the median gas price per blob be <0.0001 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-0pt0001-eth-one-month-after-eip-4844,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,49401.23,,2024-12-29,,1,0,0,0,1
253979,Will the median gas price per blob be between 0.0001 and 0.001 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt0001-and-0pt001-eth-one-month-after-eip-4844,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,28144.93,,2024-12-29,,1,0,0,0,1
253980,Will the median gas price per blob be between 0.001 and 0.01 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt001-and-0pt01-eth-one-month-after-eip-4844,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,51100.92,,2024-12-29,,1,0,0,0,1
253981,Will the median gas price per blob be between 0.01 and 0.1 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt01-and-0pt1-eth-one-month-after-eip-4844,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,54945.91,,2024-12-29,,1,0,0,0,1
253983,Will the median gas price per blob be >=0.1 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-0pt1-eth-one-month-after-eip-4844,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,35364.98,,2024-12-29,,1,0,0,0,1
254060,"Will ETH dip below $2,000 by end of Jan?",will-eth-dip-below-2000-by-end-of-jan,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,95450.08,0,2024-01-31,0,1,0,0,0,1
254241,"Will ETH hit $2,500 in February?",will-eth-hit-2500-in-february,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,97162.48,0,2024-02-29,0,1,0,0,0,1
254309,Will lito.eth win Crypto: The Game?,will-litoeth-win-crypto-the-game,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2722,2495.7,2024-05-31,0,1,0,0,0,1
254359,Super Bowl LVIII: Will Usher's first song of the Super Bowl LVIII Halftime Show be something else?,super-bowl-lviii-will-ushers-first-song-of-the-super-bowl-lviii-halftime-show-be-something-else,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,77753.62,2217.61,2024-02-09,0,1,0,0,0,1
254410,Will Ether Rock sell for over $600k at Sotheby’s?,will-ether-rock-sell-for-over-600k-at-sothebys,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,490789.37,0,2024-02-29,0,1,0,0,0,1
254411,"Will ETH hit $3,000 in February?",will-eth-hit-3000-in-february,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,277741.15,0,2024-02-29,0,1,0,0,0,1
254432,Ethereum all time high in 2024?,ethereum-all-time-high-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,19510179.2052032,,2024-12-31,,0.001,-0.001,1,,0.001
254494,"Will ETH hit $3,500 by May 31?",will-eth-hit-3500-by-may-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,68793.68,0,2024-05-31,0,1,0,0,0,1
254524,Ethereum ETF approved by end of March?,ethereum-etf-approved-by-end-of-march,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,38666.1,,2024-03-31,,1,0,0,0,1
254561,"ETH above $3,000 on March 1?",eth-above-3000-on-march-1,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,109674.41,0,2024-03-01,0,1,0,0,0,1
254562,Etherfi airdrop by June 30?,etherfi-airdrop-by-june-30,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,13064.31,,2024-06-30,,1,0,0,0,1
254566,Ethena airdrop by June 30?,ethena-airdrop-by-june-30,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,31293.51,,2024-06-30,,1,0,0,0,1
254754,Ethereum all time high in Q1 2024?,ethereum-all-time-high-in-q1-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,64914.5,,2024-03-31,,1,0,0,0,1
254755,Ethereum all time high in Q2 2024?,ethereum-all-time-high-in-q2-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,198007.22,,2024-06-30,,0.001,0,0,0,1
254758,Ethereum all time high in Q3 2024?,ethereum-all-time-high-in-q3-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2301989.52724,,2024-10-01,,0.004,0.0015,1,,0.004
254759,Ethereum all time high in Q4 2024?,ethereum-all-time-high-in-q4-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,6082769.27339299,,2024-12-31,,0.001,-0.0015,1,,0.001
254760,No Ethereum all time high in 2024?,no-ethereum-all-time-high-in-2024,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,3314621.146125,,2024-12-31,,0.001,0.0025,1,0.999,1
255228,Ethereum all time high by Friday?,ethereum-all-time-high-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,41418.83,0,2024-03-08,0,1,0,0,0,1
255230,Ethereum all time high by end of March?,ethereum-all-time-high-by-end-of-march,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,93369.66,,2024-03-31,,1,0,0,0,1
255323,Will Ethereum hit $15k in 2024?,will-ethereum-hit-15k-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1696679.21286515,,2024-12-31,,0.001,-0.0005,1,,0.001
255342,Will Ethereum hit $4k today?,will-ethereum-hit-4k-today,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,12678.47,0,2024-03-07,0,1,0,0,0,1
255399,"ETH above $4,000 next Friday?",eth-above-4000-next-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,51273.93,,2024-03-15,,1,0,0,0,1
500149,Will ETH or SOL reach all-time high first?,will-eth-or-sol-reach-alltime-high-first,,,,,True,True,,,ETH: 0.00% | SOL: 100.00%,497965.892559,,2024-12-31,,0.005,-0.1475,1,,0.005
500216,"ETH above $4,000 on Friday?",eth-above-4000-on-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,42969.79,,,,1,0,0,0,1
500339,"Will ETH dip below $3,000 by Friday?",will-eth-dip-below-3000-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,24570.24,,,,1,0,0,0,1
500404,"ETH above $3,500 on Mar 29?",eth-above-3500-on-mar-29,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,82114.17,,,,1,0,0,0,1
500488,Ethena token FDV less than 5 billion one day after launch?,ethena-token-fdv-less-than-5-billion-one-day-after-airdrop,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,25211.78,,,,1,0,0,0,1
500489,Ethena token FDV between 5b and 7.5b one day after launch?,ethena-token-fdv-between-5b-and-7pt5b-one-day-after-launch,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,23423.92,,,,1,0,0,0,1
500490,Ethena token FDV between 7.5b and 10b one day after launch?,ethena-token-fdv-between-7pt5b-and-10b-one-day-after-launch,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,14802.54,,,,1,0,0,0,1
500491,Ethena token FDV between 10b and 12.5b one day after launch?,ethena-token-fdv-between-10b-and-12pt5b-one-day-after-launch,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,5881.92,,,,1,0,0,0,1
500492,Ethena token FDV between 12.5b and 15b one day after launch?,ethena-token-fdv-between-12pt5b-and-15b-one-day-after-launch,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,9350.32,,,,1,0,0,0,1
500493,Ethena token (FDV) more than 15 billion a day after launch?,ethena-market-cap-fdv-more-than-15-billion-a-day-after-airdrop,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,19327.08,,,,1,0,0,0,1
500560,"Ethereum above $3,500 on April 5?",will-eth-hit-3500-by-april-5,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,37656.27,,,,1,0,0,0,1
500591,Ethena crash in 2024?,ethena-crash-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,314751.299607,,2024-12-31,,0.001,-0.003,1,,0.001
500634,Ethena USDe flips USDC market cap in 2024?,ethena-usde-flips-usdc-market-cap-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,659293.833661003,,2024-12-31,,0.003,,1,,0.003
500764,"Ethereum above $3,500 on April 12?",ethereum-above-3500-on-april-12,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,39574.46,,,,1,0,0,0,1
500798,Ansem FriendTech keys >10 ETH by Friday?,ansem-friendtech-keys-10-eth-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,8218.23,,,,1,0,0,0,1
500810,UFC 300: Justin Gaethje vs Max Holloway,ufc-300-justin-gaethje-vs-max-holloway,,,,,True,True,,,Gaethje: 0.00% | Holloway: 100.00%,16418.79,,,,1,0,0,0,1
500942,"Ethereum above $3,000 on April 19?",ethereum-above-3000-on-april-19,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,24462.72,,,,1,0,0,0,1
501021,"Ethereum above $3,000 on April 30?",ethereum-above-3000-on-april-30,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,16777.01,,,,1,0,0,0,1
501103,Derivatives_Ape/Prometheus arrested this year?,will-derivatives-ape-or-xbt-prometheus-be-arrested-this-year,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,362061.363409,,2024-12-31,,0.069,-0.298,1,,0.069
501266,"Ethereum above $3,000 on May 10?",ethereum-above-3000-on-may-10,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,29784.64,,,,1,0,0,0,1
501451,Ethereum ETF approved in 2024?,ethereum-etf-approved-in-2024,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,189736.45,,2024-12-31,,1,0,0,0,1
501504,Solana flips ETH in daily fees in May?,solana-flips-eth-in-daily-fees-in-may,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,120473.21,0,2024-05-31,,1,0,0,0,1
501529,"Ethereum above $3,000 on May 17?",ethereum-above-3000-on-may-17,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,64316.97,,2024-05-17,,1,0,0,0,1
501658,"Ethereum above $3,000 on May 24?",ethereum-above-3000-on-may-24,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,17568.2,,2024-05-24,,1,0,0,0,1
501717,Will ETH hit $4k by Friday?,will-ethereum-hit-4k-by-friday,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,176171.84,,2024-05-24,,1,0,0,0,1
501721,archEthereum all time high in May?,archethereum-all-time-high-in-may,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,,0,2024-05-31,,1,0,0,0,1
501722,Ethereum all time high in May?,ethereum-all-time-high-in-may-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,215440.96,,2024-05-31,,0.001,0,0,0,1
501806,"Ethereum above $3,700 on May 31?",ethereum-above-3700-on-may-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,96669.52,,2024-05-31,,0.006,0,0,0,1
501847,Will ETH hit $4k by Friday?,will-eth-hit-4k-by-friday-jun-1,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,25440.52,,2024-06-01,,0.005,0,0,0,1
501849,Ethereum ETF begins trading by July 4?,ethereum-etf-begins-trading-by-july-4,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,529779.05,,2024-07-03,,0.001,0,0,0,1
501916,"Ethereum above $3,800 on June 7?",ethereum-above-3800-on-june-7,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,58065.53,,2024-06-07,,0.008,0,0,0,1
501919,Solana flips ETH in daily fees in June?,solana-flips-eth-in-daily-fees-in-june,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,114492.79,,2024-06-30,,0.003,0,0,0,1
501979,Ethereum all time high in June?,ethereum-all-time-high-in-june,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,106618.01,,2024-06-30,,0.001,0,0,0,1
501994,Will the Netherlands win the 2024 Euros?,will-the-netherlands-win-the-2024-euros,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,452885.35,,2024-07-14,,0.001,0,0,0,1
502128,Will Ethereum hit $10k in 2024?,will-ethereum-hit-10k-in-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,7059606.46183396,,2024-12-31,,0.001,,1,,0.001
502198,Jenner (SOL) vs. Jenner (ETH) market cap on June 30?,jenner-sol-vs-jenner-eth-higher-fdv-next-friday,,,,,True,True,,,JennerSOL: 0.00% | JennerETH: 100.00%,16675.7,,2024-06-30,,0.002,0,0,0,1
502217,"Ethereum above $3,800 on June 14?",ethereum-above-3800-on-june-14,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,40338.09,,2024-06-14,,0.001,0,0,0,1
502231,Next Ethereum hard fork live by end of 2024?,next-ethereum-hard-fork-live-by-end-of-2024,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,156729.941408,,2024-12-31,,0.001,-0.002,1,,0.001
502241,Bangladesh vs. Netherlands  - Cricket T20 World Cup,bangladesh-vs-netherlands-cricket-t20-world-cup,,,,,True,True,,,Bangladesh: 100.00% | Netherlands: 0.00%,3691.27,,2024-06-13,,0.01,0,0,0,1
502317,"Will ETH dip below $3,000 by Friday?",ethereum-below-3000-by-friday-june-14,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,10897.41,,2024-06-14,,0.001,0,0,0,1
502445,Will Netherlands win Group D?,will-netherlands-win-group-b,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,15630.16,,2024-06-26,,0.001,0,0,0,1
502462,"Ethereum above $3,400 on June 21?",ethereum-above-3400-on-june-21,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,31640.74,,,,0.007,0,0,0,1
502481,"Will ETH dip below $3,000 in June?",will-eth-dip-below-3000-in-june,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,79411.32,,2024-06-30,,0.025,0,0,0,1
502507,Will the Netherlands win?,will-the-netherlands-win,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,11123.29,,2024-06-16,,0.01,0,0,0,1
502672,Will Netherlands win?,will-netherlands-win-june-21,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,7748.86,,2024-06-21,,0.009,0,0,0,1
502744,"Ethereum above $3,500 on June 28?",ethereum-above-3500-on-june-28,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,99463.7,,2024-06-28,,0.01,0,0,0,1
502837,Will the Netherlands win?,will-the-netherlands-win-June-25,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,10318.21,,,,0.001,0,0,0,1
502961,"Ethereum above $3,500 on July 5?",ethereum-above-3500-on-july-5,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,68368.86,,2024-07-05,,0.001,0,0,0,1
503030,Romania vs. Netherlands - Who will advance?,romania-vs-netherlands-who-will-advance,,,,,True,True,,,Romania: 0.00% | Netherlands: 100.00%,76135.52,,2024-07-02,,0.005,0,0,0,1
503033,Will the Netherlands win?,will-the-netherlands-win-july-2,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,9441.32,,2024-07-02,,0.009,0,0,0,1
503047,Ethereum ETF begins trading by July 26?,ethereum-etf-begins-trading-by-july-26,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,1063872.68,,2024-07-26,,0.001,0,0,0,1
503061,Will $ETH reach 3.7k in July?,will-eth-reach-3pt7k-in-july,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,164556.4,,2024-07-31,,0.001,-0.006,1,,0.001
503062,Will $ETH reach 3.9k in July?,will-eth-reach-3pt9k-in-july,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,35344.16,,2024-07-31,,0.005,-0.0005,1,,0.005
503063,Will $ETH reach 4.1k in July?,will-eth-reach-4pt1k-in-july,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,29655.01,,2024-07-31,,0.14,0.066,1,,0.14
503064,Will $ETH reach 4.3k in July?,will-eth-reach-4pt3k-in-july,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,58926.73,,2024-07-31,,0.004,-0.0005,1,,0.004
503183,Will Elizabeth Warren be the 2024 Democratic VP nominee?,will-elizabeth-warren-be-the-2024-democratic-vp-nominee,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1222768.33,,2024-08-22,,0.001,,1,,0.001
503202,Netherlands vs. Turkey - Who will advance? ,netherlands-vs-turkey-who-will-advance,,,,,True,True,,,Netherlands: 100.00% | Turkey: 0.00%,179907.67,,2024-07-06,,0.001,0,0,0,1
503203,Will the Netherlands win?,will-the-netherlands-win-July-6,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,141289.19,,2024-07-06,,0.001,0,0,0,1
503223,"Ethereum above $3,000 on July 12?",ethereum-above-3000-on-july-12,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,74485.51,,2024-07-12,,0.006,0,0,0,1
503264,Netherlands vs. England - Who will advance? ,netherlands-vs-england-who-will-advance,,,,,True,True,,,Netherlands: 0.00% | England: 100.00%,576435.11,,2024-07-10,,0.001,0,0,0,1
503271,Solana flips ETH in daily fees in July?,solana-flips-eth-in-daily-fees-in-july,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,69924.06,,2024-07-31,,0.001,0.7545,1,0.999,1
503280,Will Netherlands win?,will-netherlands-win-jul-10,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,14043.09,,2024-07-10,,0.003,0,0,0,1
503417,"Ethereum above $3,100 on July 19?",ethereum-above-3100-on-july-19,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,96740.16,,2024-07-19,,0.001,0,0,0,1
503649,Will Ethan Katzberg win Gold in Hammer Throw?,will-ethan-katzberg-win-gold-in-hammer-throw,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,5215.24,,2024-08-04,,0.005,0.2475,1,0.995,1
503709,Will Kenneth Bednarek (USA) win Gold in 200m?,will-kenneth-bednarek-usa-win-gold-in-200m,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,72409.58,,2024-08-08,,0.001,-0.0995,1,,0.001
503740,Will Hagos Gebrhiwet (ETH) win Gold in 5000m?,will-hagos-gebrhiwet-eth-win-gold-in-5000m,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5039.3,,2024-08-10,,0.001,-0.2045,1,,0.001
503808,Will Nandor Nemeth (HUN) win Gold in Men's 100m Freestyle?,will-nandor-nemeth-hun-win-gold-in-mens-100m-freestyle,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,822.34,,2024-07-30,,0.003,-0.0285,1,,0.003
503865,"Ethereum above $3,500 on July 26?",ethereum-above-3500-on-july-26,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,109423.92,,2024-07-26,,0.007,,1,,1
503917,Will Elizabeth Dekkers (AUS) win Gold in Women's 200m Butterfly?,will-elizabeth-dekkers-aus-win-gold-in-womens-200m-butterfly,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,534.61,,2024-07-31,,0.009,-0.0595,1,0.001,0.01
503956,Will Elizabeth Warren be the Democratic Presidential Nominee?,will-elizabeth-warren-be-the-democratic-presidential-nomination,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,980244.35,,2024-08-22,,0.001,,1,,0.001
504141,Will Netherlands win the 3rd most medals?,will-netherlands-win-the-3rd-most-medals,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,25728.9,,2024-08-11,,0.001,,1,,0.001
504178,Will Netherlands win the 3rd most gold medals?,will-netherlands-win-the-3rd-most-gold-medals,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,29457.94,,2024-08-11,,0.001,,1,,0.001
504210,"Ethereum above $3,300 on August 2?",ethereum-above-3300-on-august-2,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,239669.64,,2024-08-02,,0.005,-0.0225,1,,0.005
